Height,DateTime (UTC),Txn,Uncles,Fee Recipient,Fee Recipient Nametag,Gas Limit,Difficulty,Reward,ReorgDepth
19904496,2024-05-19 14:11:35,74,0,0xcd615270ab3a7a3a262a4e49935d002278c76b78,,"30,000,000",0.000 TH,0.00588 ETH,1
19903810,2024-05-19 11:53:59,166,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03197 ETH,1
19903793,2024-05-19 11:50:23,26,0,0x5e53776fc61da5ce800ded0388fe5ba6ca025efb,,"30,000,000",0.000 TH,0.00446 ETH,1
19903640,2024-05-19 11:19:11,216,0,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7, Rocket Pool Smoothing Pool,"30,000,000",0.000 TH,0.01253 ETH,1
19903528,2024-05-19 10:56:35,186,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.1175 ETH,1
19903382,2024-05-19 10:26:59,47,0,0x6b4cec4d60761e0674a3748ae83ecd599d136cd9,,"30,000,000",0.000 TH,0.01363 ETH,1
19903274,2024-05-19 10:05:11,47,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.01548 ETH,1
19902810,2024-05-19 08:32:11,159,0,0xf255161af38f9ff3596261d91716a55c5345c62b,,"30,000,000",0.000 TH,0.01382 ETH,1
19902574,2024-05-19 07:44:23,145,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01635 ETH,1
19902418,2024-05-19 07:12:59,80,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01424 ETH,1
19902253,2024-05-19 06:39:47,101,0,0xacb80f34495e8f98392bfba68ab56628468914a3,Fee Recipient: 0xac...4a3,"30,000,000",0.000 TH,0.00698 ETH,1
19902041,2024-05-19 05:56:59,185,0,0x77777a6c097a1ce65c61a96a49bd1100f660ec94,MEV Builder: 0x777...C94,"30,000,000",0.000 TH,0.01574 ETH,1
19902003,2024-05-19 05:49:11,82,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01068 ETH,1
19901864,2024-05-19 05:21:11,142,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01579 ETH,1
19901495,2024-05-19 04:06:47,162,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03196 ETH,1
19901069,2024-05-19 02:41:11,76,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01535 ETH,1
19900593,2024-05-19 01:05:23,95,0,0x969291e37118e21e306dd7cbf662add1e2d02d8f,,"30,000,000",0.000 TH,0.00893 ETH,1
19900293,2024-05-19 00:05:11,419,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.06054 ETH,1
19899616,2024-05-18 21:49:11,57,0,0x7906195b8438c1fe3c642bd8b7c19b0a9bd9f023,,"30,000,000",0.000 TH,0.00773 ETH,1
19899064,2024-05-18 19:58:35,1186,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.01673 ETH,1
19899012,2024-05-18 19:47:59,115,0,0x35cab8e0d48f40fd9a4ddaf252e63e2b8d4755f5,,"30,000,000",0.000 TH,0.00336 ETH,1
19898780,2024-05-18 19:00:47,40,0,0x9665f077656fc5d34cc7b461902ea2e9c111bb92,,"30,000,000",0.000 TH,0.00403 ETH,1
19897748,2024-05-18 15:33:35,156,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.0213 ETH,1
19897659,2024-05-18 15:14:59,66,0,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7, Rocket Pool Smoothing Pool,"30,000,000",0.000 TH,0.00659 ETH,1
19897205,2024-05-18 13:43:59,34,0,0xbfed7ec1945430f0b09b185255d19df00e133b51,,"30,000,000",0.000 TH,0.00325 ETH,1
19896791,2024-05-18 12:20:59,183,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02395 ETH,1
19896596,2024-05-18 11:41:35,112,0,0xbd3afb0bb76683ecb4225f9dbc91f998713c3b01,BuildAI.net,"30,000,000",0.000 TH,0.01117 ETH,1
19896174,2024-05-18 10:16:11,53,0,0xe43cc5b6ff052f5aa931a4f9ef2bfa0c500014ca,Fee Recipient: 0xe43...4CA,"30,000,000",0.000 TH,0.01267 ETH,1
19895411,2024-05-18 07:41:35,186,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.0118 ETH,1
19895215,2024-05-18 07:02:11,205,0,0xf15689636571dba322b48e9ec9ba6cfb3df818e1,,"30,000,000",0.000 TH,0.0212 ETH,1
19894791,2024-05-18 05:36:23,82,0,0x1f1522b9621975321c3578bd40db5f07a122fc0d,,"30,000,000",0.000 TH,0.02227 ETH,1
19894253,2024-05-18 03:47:47,104,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01377 ETH,1
19893012,2024-05-17 23:37:59,142,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03578 ETH,1
19892619,2024-05-17 22:18:59,152,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01306 ETH,1
19892484,2024-05-17 21:51:35,199,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02253 ETH,1
19892148,2024-05-17 20:43:59,74,0,0x8186b214a917fb4922eb984fb80cfafa30ee8810,Loki Builder,"30,000,000",0.000 TH,0.01066 ETH,1
19891900,2024-05-17 19:53:59,202,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04057 ETH,1
19891602,2024-05-17 18:53:59,0,0,0x13f2241aa64bb6da2b74553fa9e12b713b74f334,,"30,000,000",0.000 TH,0 ETH,1
19891406,2024-05-17 18:14:23,231,0,0xdb9de529be1a7e9cf4f9d07dd8291d8558ccbfe5,,"30,000,000",0.000 TH,0.01794 ETH,1
19890811,2024-05-17 16:13:59,74,0,0xee5f5c53ce2159fc6dd4b0571e86a4a390d04846,,"30,000,000",0.000 TH,0.00715 ETH,1
19890792,2024-05-17 16:09:59,63,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.01031 ETH,1
19890411,2024-05-17 14:53:11,188,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06012 ETH,1
19888960,2024-05-17 10:01:11,59,0,0x8df04d551e3f7f5b03a67de79184bb919a97bbde,,"30,000,000",0.000 TH,0.00852 ETH,1
19888824,2024-05-17 09:33:23,160,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03147 ETH,1
19888418,2024-05-17 08:11:47,249,0,0xef09c75f9a32532685fd8029de2738f580b00394,,"30,000,000",0.000 TH,0.0501 ETH,1
19888094,2024-05-17 07:05:35,39,0,0x3f408ecf59cf8b6bb3ad4455596727c8043015c8,,"30,000,000",0.000 TH,0.00599 ETH,1
19887873,2024-05-17 06:21:11,185,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02995 ETH,1
19887594,2024-05-17 05:24:59,81,0,0x59ecf48345a221e0731e785ed79ed40d0a94e2a5,CryptoManufaktur: Lido Node Operator,"30,000,000",0.000 TH,0.00275 ETH,1
19887572,2024-05-17 05:20:23,130,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02765 ETH,1
19886670,2024-05-17 02:19:11,195,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.43381 ETH,1
19885580,2024-05-16 22:40:23,53,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.00451 ETH,1
19884975,2024-05-16 20:38:59,67,0,0x8186b214a917fb4922eb984fb80cfafa30ee8810,Loki Builder,"30,000,000",0.000 TH,0.00737 ETH,1
19884211,2024-05-16 18:05:11,310,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06894 ETH,1
19883860,2024-05-16 16:54:11,157,0,0x35cab8e0d48f40fd9a4ddaf252e63e2b8d4755f5,,"30,000,000",0.000 TH,0.02542 ETH,1
19883002,2024-05-16 14:01:59,138,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.015 ETH,1
19880826,2024-05-16 06:43:47,271,0,0x53e01daa4311da651795e70e1ac6cbadd5d456a2,,"30,000,000",0.000 TH,0.01471 ETH,1
19879315,2024-05-16 01:39:35,216,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02517 ETH,1
19879060,2024-05-16 00:48:23,162,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.40046 ETH,1
19878857,2024-05-16 00:07:35,31,0,0x25a27018be4cf8ba87543fd16458902e006c1397,,"30,000,000",0.000 TH,0.00637 ETH,1
19878833,2024-05-16 00:02:35,286,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02502 ETH,1
19878675,2024-05-15 23:30:11,270,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02002 ETH,1
19878471,2024-05-15 22:48:59,30,0,0x2f42d4a3871ece8cefcdb1900939619862f10a21,,"30,000,000",0.000 TH,0.01524 ETH,1
19876205,2024-05-15 15:13:59,250,0,0x77777a6c097a1ce65c61a96a49bd1100f660ec94,MEV Builder: 0x777...C94,"30,000,000",0.000 TH,0.13546 ETH,1
19871514,2024-05-14 23:31:35,124,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01436 ETH,1
19871484,2024-05-14 23:25:23,119,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02142 ETH,1
19871165,2024-05-14 22:21:23,317,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01297 ETH,1
19870975,2024-05-14 21:42:59,163,0,0xab879d3bafca9d60f274f9018dab98ffd4ecd936,,"30,000,000",0.000 TH,0.00619 ETH,1
19870622,2024-05-14 20:31:35,75,0,0xa684e47a0906f320960fa0487ace021535ad0e54,Fee Recipient: 0xa68...E54,"30,000,000",0.000 TH,0.00329 ETH,1
19869078,2024-05-14 15:18:47,202,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.19608 ETH,1
19868578,2024-05-14 13:36:35,71,0,0x91da5bf3f8eb72724e6f50ec6c3d199c6355c59c,,"30,000,000",0.000 TH,0.02071 ETH,1
19868326,2024-05-14 12:45:11,269,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05044 ETH,1
19867624,2024-05-14 10:22:35,262,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02812 ETH,1
19867608,2024-05-14 10:18:59,45,0,0xee5f5c53ce2159fc6dd4b0571e86a4a390d04846,,"30,000,000",0.000 TH,0.00694 ETH,1
19867036,2024-05-14 08:23:35,196,0,0x7ffed71449d1b47a6a9cfd46e0c4606434b30c17,,"30,000,000",0.000 TH,0.00802 ETH,1
19866652,2024-05-14 07:05:59,145,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04709 ETH,1
19865306,2024-05-14 02:35:35,1192,0,0xacb80f34495e8f98392bfba68ab56628468914a3,Fee Recipient: 0xac...4a3,"30,000,000",0.000 TH,0.00443 ETH,1
19865030,2024-05-14 01:39:47,113,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.042 ETH,1
19863470,2024-05-13 20:25:59,52,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.00592 ETH,1
19863423,2024-05-13 20:16:23,44,0,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7, Rocket Pool Smoothing Pool,"30,000,000",0.000 TH,0.00503 ETH,1
19862938,2024-05-13 18:38:35,172,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02269 ETH,1
19862392,2024-05-13 16:48:47,127,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09964 ETH,1
19862097,2024-05-13 15:49:35,108,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01018 ETH,1
19861872,2024-05-13 15:04:23,137,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01275 ETH,1
19861058,2024-05-13 12:20:47,136,0,0x99e9da19841f50b2b3aa6ca8b881f8d329a164c7,,"30,000,000",0.000 TH,0.00983 ETH,1
19860943,2024-05-13 11:57:35,206,0,0xf15689636571dba322b48e9ec9ba6cfb3df818e1,,"30,000,000",0.000 TH,0.02988 ETH,1
19860638,2024-05-13 10:56:23,146,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01686 ETH,1
19860616,2024-05-13 10:51:47,132,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03261 ETH,1
19860077,2024-05-13 09:03:35,235,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02581 ETH,1
19860002,2024-05-13 08:48:23,174,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03677 ETH,1
19859154,2024-05-13 05:58:11,158,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02764 ETH,1
19858927,2024-05-13 05:12:23,154,0,0x7ffed71449d1b47a6a9cfd46e0c4606434b30c17,,"30,000,000",0.000 TH,0.01013 ETH,1
19858150,2024-05-13 02:35:35,106,0,0xdd6d80c1c49869923b67bcbc5e9832cc1e134de1,,"30,000,000",0.000 TH,0.01569 ETH,1
19857836,2024-05-13 01:32:11,101,0,0x35cab8e0d48f40fd9a4ddaf252e63e2b8d4755f5,,"30,000,000",0.000 TH,0.00467 ETH,1
19857806,2024-05-13 01:25:59,91,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00739 ETH,1
19856847,2024-05-12 22:13:35,145,0,0xacb80f34495e8f98392bfba68ab56628468914a3,Fee Recipient: 0xac...4a3,"30,000,000",0.000 TH,0.00729 ETH,1
19856122,2024-05-12 19:47:35,217,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.00897 ETH,1
19855156,2024-05-12 16:33:59,145,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01111 ETH,1
19854906,2024-05-12 15:43:23,208,0,0x8cfeb91124c2702891d597b533a51515bd88f2fe,,"30,000,000",0.000 TH,0.00647 ETH,1
19854698,2024-05-12 15:01:11,131,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02875 ETH,1
19854215,2024-05-12 13:23:59,228,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.00748 ETH,1
19853719,2024-05-12 11:43:47,151,0,0x8186b214a917fb4922eb984fb80cfafa30ee8810,Loki Builder,"30,000,000",0.000 TH,0.01242 ETH,1
19853484,2024-05-12 10:56:23,173,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01112 ETH,1
19853146,2024-05-12 09:48:23,71,0,0x35cab8e0d48f40fd9a4ddaf252e63e2b8d4755f5,,"30,000,000",0.000 TH,0.00317 ETH,1
19853047,2024-05-12 09:28:23,144,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01585 ETH,1
19852519,2024-05-12 07:41:23,142,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.0187 ETH,1
19852510,2024-05-12 07:39:23,95,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01937 ETH,1
19851670,2024-05-12 04:50:35,176,0,0x217c20ae01bbee7dc2f16ef3b11fd67f8528992e,,"30,000,000",0.000 TH,0.00744 ETH,1
19851412,2024-05-12 03:58:47,107,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.015 ETH,1
19850799,2024-05-12 01:54:47,30,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.0149 ETH,1
19850009,2024-05-11 23:15:35,85,0,0xacb80f34495e8f98392bfba68ab56628468914a3,Fee Recipient: 0xac...4a3,"30,000,000",0.000 TH,0.004 ETH,1
19849395,2024-05-11 21:11:59,26,0,0x4c3d2d55713e625c6446752d5b111a879c099016,,"30,000,000",0.000 TH,0.00381 ETH,1
19847858,2024-05-11 16:03:35,216,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02141 ETH,1
19847667,2024-05-11 15:25:11,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08996 ETH,1
19846682,2024-05-11 12:06:47,176,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02384 ETH,1
19844132,2024-05-11 03:33:23,145,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00764 ETH,1
19843560,2024-05-11 01:37:35,112,0,0x3e7a68a757334bc8a0bbb778a8f0e7e740b37fcf,,"30,000,000",0.000 TH,0.00516 ETH,1
19842459,2024-05-10 21:55:35,134,0,0x77777a6c097a1ce65c61a96a49bd1100f660ec94,MEV Builder: 0x777...C94,"30,000,000",0.000 TH,0.0078 ETH,1
19841918,2024-05-10 20:06:59,162,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01163 ETH,1
19841596,2024-05-10 19:02:23,157,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01307 ETH,1
19841391,2024-05-10 18:20:59,241,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.00961 ETH,1
19839305,2024-05-10 11:22:11,214,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01764 ETH,1
19838962,2024-05-10 10:12:59,47,0,0xcd615270ab3a7a3a262a4e49935d002278c76b78,,"30,000,000",0.000 TH,0.00628 ETH,1
19838746,2024-05-10 09:29:11,163,0,0x7ffed71449d1b47a6a9cfd46e0c4606434b30c17,,"30,000,000",0.000 TH,0.01334 ETH,1
19837758,2024-05-10 06:10:35,77,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.0351 ETH,1
19836955,2024-05-10 03:28:23,233,0,0xdf99a0839818b3f120ebac9b73f82b617dc6a555,,"30,000,000",0.000 TH,0.01842 ETH,1
19835834,2024-05-09 23:42:11,38,0,0xe1929c4dbae5e45c9bd83a916ed3a45f3572d6d2,,"30,000,000",0.000 TH,0.00638 ETH,1
19835115,2024-05-09 21:17:23,152,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.00875 ETH,1
19835020,2024-05-09 20:57:59,90,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01789 ETH,1
19834187,2024-05-09 18:09:59,76,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00339 ETH,1
19833894,2024-05-09 17:10:59,54,0,0xbdab405d0d5bde52ae4161e06838e77790d0bf62,,"30,000,000",0.000 TH,0.00197 ETH,1
19833433,2024-05-09 15:38:11,95,0,0x50b73ca100ab7952993255dcb69d80209c8051c5,,"30,000,000",0.000 TH,0.01146 ETH,1
19832156,2024-05-09 11:21:59,147,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03588 ETH,1
19832011,2024-05-09 10:52:35,181,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02907 ETH,1
19830777,2024-05-09 06:44:59,35,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00433 ETH,1
19830495,2024-05-09 05:47:59,47,0,0x000b800ab6000bc8e5c02423723bbb168720530a,,"30,000,000",0.000 TH,0.00886 ETH,1
19830092,2024-05-09 04:26:47,38,0,0xfdbd0bab517260cc4a743ad4b80ac05a1fde9bd0,,"30,000,000",0.000 TH,0.00584 ETH,1
19830090,2024-05-09 04:26:11,305,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02323 ETH,1
19830041,2024-05-09 04:16:11,178,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01096 ETH,1
19828946,2024-05-09 00:35:11,224,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01199 ETH,1
19828309,2024-05-08 22:27:35,197,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.05769 ETH,1
19827903,2024-05-08 21:05:23,63,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00632 ETH,1
19827738,2024-05-08 20:31:35,49,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00758 ETH,1
19827266,2024-05-08 18:56:35,194,0,0xacb80f34495e8f98392bfba68ab56628468914a3,Fee Recipient: 0xac...4a3,"30,000,000",0.000 TH,0.00818 ETH,1
19826346,2024-05-08 15:50:59,169,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03339 ETH,1
19826283,2024-05-08 15:38:11,167,0,0x4c992ec2d310ad988ed4b6874f6c3ca129358cfa,,"30,000,000",0.000 TH,0.01175 ETH,1
19825945,2024-05-08 14:29:59,183,0,0x7ffed71449d1b47a6a9cfd46e0c4606434b30c17,,"30,000,000",0.000 TH,0.01006 ETH,1
19824825,2024-05-08 10:43:59,42,0,0x3560c20b741e8719831bc5b8625f4bb9ffd8eac0,,"30,000,000",0.000 TH,0.00578 ETH,1
19824281,2024-05-08 08:54:11,184,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01633 ETH,1
19823930,2024-05-08 07:43:35,44,0,0x5d0e2def3effbfec114e2e4abf360b448e072b21,,"30,000,000",0.000 TH,0.00977 ETH,1
19823923,2024-05-08 07:41:59,48,0,0x8d564bd294441154dbb6c0b46b1c0569bdb82d4c,,"30,000,000",0.000 TH,0.00397 ETH,1
19823172,2024-05-08 05:10:59,234,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01161 ETH,1
19821937,2024-05-08 01:02:47,34,0,0x227c3d2f9f678fe52e42437160c2f08327ab8e47,Fee Recipient: 0x227...E47,"30,000,000",0.000 TH,0.00889 ETH,1
19821399,2024-05-07 23:14:35,139,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01638 ETH,1
19821133,2024-05-07 22:21:11,269,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03137 ETH,1
19819163,2024-05-07 15:44:23,162,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02716 ETH,1
19818975,2024-05-07 15:06:11,210,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04952 ETH,1
19817659,2024-05-07 10:41:23,112,0,0x9de34671d7f95b537c33da687fe114bd91582ef9,,"30,000,000",0.000 TH,0.00762 ETH,1
19817160,2024-05-07 09:01:23,216,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03831 ETH,1
19816524,2024-05-07 06:53:23,201,0,0x91da5bf3f8eb72724e6f50ec6c3d199c6355c59c,,"30,000,000",0.000 TH,0.02134 ETH,1
19816358,2024-05-07 06:19:47,240,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02724 ETH,1
19816060,2024-05-07 05:19:11,295,0,0x35cab8e0d48f40fd9a4ddaf252e63e2b8d4755f5,,"30,000,000",0.000 TH,0.00688 ETH,1
19815776,2024-05-07 04:21:23,30,0,0x76b227093ceeddf72cb19bca1b4835b933a71416,,"30,000,000",0.000 TH,0.00356 ETH,1
19815420,2024-05-07 03:09:23,241,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09069 ETH,1
19814178,2024-05-06 22:59:35,130,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01071 ETH,1
19814036,2024-05-06 22:30:59,120,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00621 ETH,1
19813351,2024-05-06 20:13:23,244,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02618 ETH,1
19813192,2024-05-06 19:41:11,161,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03272 ETH,1
19811364,2024-05-06 13:32:59,148,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02688 ETH,1
19810757,2024-05-06 11:30:47,215,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02204 ETH,1
